strategy,symbol,params,final_capital,total_return_pct,weekly_return_pct,n_trades,win_rate_pct,profit_factor,max_drawdown_pct,sharpe_annual,n_weeks
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",12878.32,28.7832,0.2459,101,38.61,1.1058,30.69,0.4945,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",12876.6,28.766,0.2457,116,23.28,1.109,38.67,0.4994,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",12872.41,28.7241,0.2454,120,33.33,1.1123,37.03,0.5073,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12873.45,28.7345,0.2454,130,24.62,1.0966,36.1,0.4577,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",12832.29,28.3229,0.2419,78,28.21,1.1555,34.64,0.4856,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",12796.66,27.9666,0.2389,114,38.6,1.0987,30.73,0.4778,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",12793.44,27.9344,0.2386,146,33.56,1.0636,36.19,0.4451,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",12790.6,27.906,0.2384,110,31.82,1.0853,39.11,0.4567,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",12744.76,27.4476,0.2345,102,34.31,1.0956,36.23,0.4532,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",12724.65,27.2465,0.2327,104,38.46,1.096,36.98,0.4714,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12713.79,27.1379,0.2318,96,28.12,1.1526,23.73,0.5286,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12709.22,27.0922,0.2314,89,28.09,1.17,24.83,0.5372,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",12698.05,26.9805,0.2305,87,32.18,1.126,36.75,0.4866,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",12694.47,26.9447,0.2302,137,30.66,1.0678,35.43,0.4532,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",12657.68,26.5768,0.227,103,36.89,1.1155,34.17,0.5253,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",12645.16,26.4516,0.2259,112,33.04,1.0835,35.91,0.4472,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12546.84,25.4684,0.2175,92,26.09,1.1397,20.57,0.4727,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",12546.55,25.4655,0.2175,89,31.46,1.1043,32.2,0.4494,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",12514.07,25.1407,0.2147,126,28.57,1.0655,35.75,0.4265,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12504.17,25.0417,0.2139,167,26.95,1.0652,35.46,0.4321,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",12499.68,24.9968,0.2135,86,32.56,1.1318,18.63,0.4725,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",12489.47,24.8947,0.2126,92,28.26,1.1025,41.28,0.46,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12436.29,24.3629,0.2081,114,25.44,1.1002,32.96,0.443,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",12421.56,24.2156,0.2068,110,29.09,1.0887,35.9,0.4238,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",12385.53,23.8553,0.2038,126,33.33,1.0842,38.02,0.4514,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",12339.0,23.39,0.1998,100,38.0,1.0878,37.14,0.4383,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",12309.03,23.0903,0.1972,93,34.41,1.1091,29.96,0.462,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",12290.08,22.9008,0.1956,98,33.67,1.0859,36.75,0.4162,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",12264.71,22.6471,0.1934,98,22.45,1.1074,27.08,0.4461,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",12234.26,22.3426,0.1908,95,33.68,1.086,35.61,0.411,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",12196.18,21.9618,0.1876,93,26.88,1.0899,40.64,0.426,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",12169.98,21.6998,0.1854,98,37.76,1.0827,37.01,0.4201,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12157.18,21.5718,0.1843,94,25.53,1.1181,21.2,0.4312,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",12152.17,21.5217,0.1838,100,26.0,1.1022,35.84,0.4171,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",12133.36,21.3336,0.1822,97,27.84,1.1147,38.02,0.4131,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",12125.69,21.2569,0.1816,116,32.76,1.0656,36.59,0.3973,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",12111.36,21.1136,0.1803,109,22.94,1.0882,40.6,0.421,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",12089.26,20.8926,0.1785,94,34.04,1.0992,29.86,0.4392,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",12062.16,20.6216,0.1761,101,28.71,1.1016,29.6,0.4293,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",12030.26,20.3026,0.1734,125,28.0,1.0828,35.02,0.3971,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",12025.75,20.2575,0.173,90,31.11,1.0762,41.18,0.3945,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",12016.77,20.1677,0.1723,124,34.68,1.0696,36.43,0.3944,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",12014.93,20.1493,0.1721,89,34.83,1.0961,36.49,0.4432,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",12010.34,20.1034,0.1717,108,25.0,1.0983,37.44,0.4125,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",12004.63,20.0463,0.1712,95,28.42,1.084,41.48,0.4059,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",11986.51,19.8651,0.1697,83,25.3,1.133,19.98,0.4412,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",11978.45,19.7845,0.169,103,25.24,1.1009,37.44,0.4108,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",11916.57,19.1657,0.1637,85,38.82,1.0925,36.28,0.3913,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",11906.17,19.0617,0.1628,117,24.79,1.0791,34.31,0.3853,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",11890.39,18.9039,0.1615,106,28.3,1.0898,33.4,0.4042,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",11879.73,18.7973,0.1606,110,23.64,1.0664,35.66,0.3736,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11763.17,17.6317,0.1506,93,29.03,1.097,28.29,0.4011,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",11735.18,17.3518,0.1482,88,30.68,1.0745,32.38,0.3737,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",11682.83,16.8283,0.1437,88,27.27,1.1114,22.32,0.4011,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11632.11,16.3211,0.1394,104,28.85,1.0781,36.37,0.3828,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",11581.93,15.8193,0.1351,100,25.0,1.0766,36.26,0.351,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11576.46,15.7646,0.1347,92,29.35,1.0865,36.59,0.3802,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",11573.68,15.7368,0.1344,99,27.27,1.0859,23.73,0.3704,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",11573.5,15.735,0.1344,107,32.71,1.0567,35.86,0.3453,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",11571.42,15.7142,0.1342,111,28.83,1.0568,36.44,0.3442,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",11554.34,15.5434,0.1328,131,38.17,1.0483,36.76,0.346,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",11538.71,15.3871,0.1314,119,36.13,1.0596,35.48,0.3581,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11502.86,15.0286,0.1284,90,28.89,1.0848,35.76,0.37,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",11482.05,14.8205,0.1266,84,29.76,1.0751,36.54,0.3425,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",11421.03,14.2103,0.1214,91,29.67,1.0713,27.83,0.3333,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",11401.52,14.0152,0.1197,102,29.41,1.0583,36.79,0.3306,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11397.85,13.9785,0.1194,95,28.42,1.0766,29.41,0.3504,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11366.14,13.6614,0.1167,164,28.66,1.0377,34.77,0.3268,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",11349.85,13.4985,0.1153,159,33.96,1.034,32.31,0.3263,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11334.38,13.3438,0.114,98,28.57,1.0688,36.55,0.3385,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11313.32,13.1332,0.1122,91,30.77,1.0894,22.6,0.3598,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",11305.02,13.0502,0.1115,96,26.04,1.0571,34.5,0.3218,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11259.72,12.5972,0.1076,129,28.68,1.0505,35.91,0.3116,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",11256.15,12.5615,0.1073,103,33.01,1.0536,35.94,0.3239,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",11246.04,12.4604,0.1064,90,37.78,1.0613,24.75,0.3155,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",11217.1,12.171,0.104,92,29.35,1.0614,27.72,0.3097,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",11183.57,11.8357,0.1011,94,34.04,1.0548,36.54,0.3145,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",11160.3,11.603,0.0991,136,32.35,1.0296,34.74,0.3109,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",11154.97,11.5497,0.0987,100,29.0,1.0491,36.59,0.3014,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11148.24,11.4824,0.0981,98,30.61,1.0709,21.09,0.3257,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11144.0,11.44,0.0977,136,27.21,1.0433,36.18,0.2988,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",11119.84,11.1984,0.0957,78,23.08,1.064,40.89,0.298,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",11112.73,11.1273,0.095,119,31.93,1.041,35.94,0.2993,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",11111.3,11.113,0.0949,79,32.91,1.0491,35.99,0.293,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",11083.23,10.8323,0.0925,93,25.81,1.0657,37.26,0.2869,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",11076.7,10.767,0.092,101,32.67,1.0468,35.78,0.2982,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",11054.8,10.548,0.0901,74,22.97,1.0641,40.42,0.2887,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",11054.8,10.548,0.0901,74,22.97,1.0641,40.42,0.2887,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",11035.25,10.3525,0.0884,112,36.61,1.0374,35.01,0.2886,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",11029.88,10.2988,0.088,93,37.63,1.0455,34.5,0.2862,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",10985.32,9.8532,0.0842,104,21.15,1.0453,32.86,0.2798,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",10967.93,9.6793,0.0827,90,34.44,1.0525,19.73,0.2842,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",10940.04,9.4004,0.0803,89,25.84,1.0568,37.62,0.2674,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",10921.42,9.2142,0.0787,89,20.22,1.0595,38.33,0.2682,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",10904.42,9.0442,0.0773,89,25.84,1.0559,37.26,0.2626,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",10820.28,8.2028,0.0701,122,31.97,1.0304,35.52,0.2655,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",10676.07,6.7607,0.0577,101,25.74,1.0377,37.48,0.2331,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",10669.84,6.6984,0.0572,141,23.4,1.0239,32.51,0.252,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",10668.84,6.6884,0.0571,100,24.0,1.0353,29.1,0.2338,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",10664.45,6.6445,0.0568,86,26.74,1.0471,22.32,0.235,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",10550.24,5.5024,0.047,46,36.96,1.0466,35.18,0.209,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",10537.89,5.3789,0.0459,92,36.96,1.0245,34.62,0.2199,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",10496.95,4.9695,0.0424,121,22.31,1.0212,40.61,0.2154,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",10491.79,4.9179,0.042,116,36.21,1.0178,35.64,0.2257,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",10473.77,4.7377,0.0405,88,37.5,1.0247,23.46,0.2113,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",10411.35,4.1135,0.0351,107,26.17,1.0222,37.62,0.1972,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",10409.17,4.0917,0.035,86,19.77,1.028,38.1,0.1981,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",10383.41,3.8341,0.0328,99,32.32,1.0176,35.75,0.1925,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",10369.87,3.6987,0.0316,82,19.51,1.0262,37.39,0.1916,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",10358.14,3.5814,0.0306,72,22.22,1.0227,40.42,0.185,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",10241.57,2.4157,0.0206,84,33.33,1.0137,35.74,0.1704,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",10234.43,2.3443,0.02,91,29.67,1.0098,35.47,0.1885,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",10194.85,1.9485,0.0166,88,34.09,1.0112,18.66,0.1559,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",10176.82,1.7682,0.0151,148,25.68,1.0062,32.51,0.193,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",10164.81,1.6481,0.0141,100,27.0,1.0088,36.32,0.1489,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",10157.36,1.5736,0.0134,97,23.71,1.0077,38.45,0.1622,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",10152.91,1.5291,0.0131,92,36.96,1.007,36.28,0.1685,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",10148.52,1.4852,0.0127,101,29.7,1.0089,22.08,0.1406,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",10136.92,1.3692,0.0117,99,25.25,1.0057,36.94,0.1655,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",10123.21,1.2321,0.0105,123,35.77,1.0043,36.92,0.1911,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",10106.48,1.0648,0.0091,92,23.91,1.0062,36.62,0.1628,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",10090.03,0.9003,0.0077,97,31.96,1.0042,36.07,0.1456,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",10066.88,0.6688,0.0057,88,29.55,1.0028,35.86,0.1667,117.1
